CVE ID,Channel ID,Message,Timestamp,Message URL
CVE-2023-22952,1110203459,"I have finalized the list of trending vulnerabilities for 2024 according to Positive Technologies. Last year, 74 vulnerabilities were classified as trending . All trending vulnerabilities are found in Western commercial products and open source projects. This year, the vulnerabilities of domestic Russian products did not reach the level of criticality required to classify them as trending. For 55 of all trending vulnerabilities there are currently signs of exploitation in attacks, for 17 there are public exploits and for the remaining 2 there is only a possibility of future exploitation. Vulnerabilities were often added to trending ones before signs of exploitation in the wild appeared. For example, the remote code execution vulnerability in VMware vCenter (( was added to the list of trending vulnerabilities on September 20, 3 days after the vendor's security bulletin appeared. There were no signs of exploitation in the wild or public exploit for this vulnerability. Signs of exploitation appeared only 2 months later, on November 18. Most of the vulnerabilities in the trending list are of the following types: Remote Code or Command Execution and Elevation of Privilege . 4 vulnerabilities in Barracuda Email Security Gateway (( MOVEit Transfer (( papercut (( and SugarCRM (( were added in early January 2024. These vulnerabilities were massively exploited in the West in 2023, and attacks using these vulnerabilities could also tangentially affect those domestic Russian organizations where these products had not yet been taken out of service. The rest of the vulnerabilities became trending in 2024. 34 trending vulnerabilities affect Microsoft products . 17 of them are Elevation of Privilege vulnerabilities in the Windows kernel and standard components. 1 Remote Code Execution vulnerability in Windows Remote Desktop Licensing Service (( 2 trending Elevation of Privilege vulnerabilities affect Linux systems: one in nftables (( and the second in needrestart (( Other groups of vulnerabilities Phishing attacks: 19 Network security and entry points: 13 Virtual infrastructure and backups: 7 Software development: 6 Collaboration tools: 3 CMS WordPress plugins: 3 ( Article on the official website "" ( #TrendVulns #PositiveTechnologies #Barracuda #MOVEitTransfer #papercut #SugarCRM #Microsoft #Windows #RDLS #Linux #nftables #needrestart #Windows #Ghostscript #Outlook #Exchange #Roundcube #PaloAlto #Fortinet #Juniper #Ivanti #CheckPoint #Zyxel #VMware #Veeam #Acronis #GitLab #TeamCity #Jenkins #PHP #FluentBit #Struts #Atlassian #Confluence #XWiki #WordPress #LiteSpeedCache #TheEventsCalendar #HunkCompanion",2025-04-22 12:10:44.132653,https://t.me/avleonovcom/1502
CVE-2024-38077,1110203459,"I have finalized the list of trending vulnerabilities for 2024 according to Positive Technologies. Last year, 74 vulnerabilities were classified as trending . All trending vulnerabilities are found in Western commercial products and open source projects. This year, the vulnerabilities of domestic Russian products did not reach the level of criticality required to classify them as trending. For 55 of all trending vulnerabilities there are currently signs of exploitation in attacks, for 17 there are public exploits and for the remaining 2 there is only a possibility of future exploitation. Vulnerabilities were often added to trending ones before signs of exploitation in the wild appeared. For example, the remote code execution vulnerability in VMware vCenter (( was added to the list of trending vulnerabilities on September 20, 3 days after the vendor's security bulletin appeared. There were no signs of exploitation in the wild or public exploit for this vulnerability. Signs of exploitation appeared only 2 months later, on November 18. Most of the vulnerabilities in the trending list are of the following types: Remote Code or Command Execution and Elevation of Privilege . 4 vulnerabilities in Barracuda Email Security Gateway (( MOVEit Transfer (( papercut (( and SugarCRM (( were added in early January 2024. These vulnerabilities were massively exploited in the West in 2023, and attacks using these vulnerabilities could also tangentially affect those domestic Russian organizations where these products had not yet been taken out of service. The rest of the vulnerabilities became trending in 2024. 34 trending vulnerabilities affect Microsoft products . 17 of them are Elevation of Privilege vulnerabilities in the Windows kernel and standard components. 1 Remote Code Execution vulnerability in Windows Remote Desktop Licensing Service (( 2 trending Elevation of Privilege vulnerabilities affect Linux systems: one in nftables (( and the second in needrestart (( Other groups of vulnerabilities Phishing attacks: 19 Network security and entry points: 13 Virtual infrastructure and backups: 7 Software development: 6 Collaboration tools: 3 CMS WordPress plugins: 3 ( Article on the official website "" ( #TrendVulns #PositiveTechnologies #Barracuda #MOVEitTransfer #papercut #SugarCRM #Microsoft #Windows #RDLS #Linux #nftables #needrestart #Windows #Ghostscript #Outlook #Exchange #Roundcube #PaloAlto #Fortinet #Juniper #Ivanti #CheckPoint #Zyxel #VMware #Veeam #Acronis #GitLab #TeamCity #Jenkins #PHP #FluentBit #Struts #Atlassian #Confluence #XWiki #WordPress #LiteSpeedCache #TheEventsCalendar #HunkCompanion",2025-04-22 12:10:44.132661,https://t.me/avleonovcom/1502
CVE-2023-34362,1110203459,"I have finalized the list of trending vulnerabilities for 2024 according to Positive Technologies. Last year, 74 vulnerabilities were classified as trending . All trending vulnerabilities are found in Western commercial products and open source projects. This year, the vulnerabilities of domestic Russian products did not reach the level of criticality required to classify them as trending. For 55 of all trending vulnerabilities there are currently signs of exploitation in attacks, for 17 there are public exploits and for the remaining 2 there is only a possibility of future exploitation. Vulnerabilities were often added to trending ones before signs of exploitation in the wild appeared. For example, the remote code execution vulnerability in VMware vCenter (( was added to the list of trending vulnerabilities on September 20, 3 days after the vendor's security bulletin appeared. There were no signs of exploitation in the wild or public exploit for this vulnerability. Signs of exploitation appeared only 2 months later, on November 18. Most of the vulnerabilities in the trending list are of the following types: Remote Code or Command Execution and Elevation of Privilege . 4 vulnerabilities in Barracuda Email Security Gateway (( MOVEit Transfer (( papercut (( and SugarCRM (( were added in early January 2024. These vulnerabilities were massively exploited in the West in 2023, and attacks using these vulnerabilities could also tangentially affect those domestic Russian organizations where these products had not yet been taken out of service. The rest of the vulnerabilities became trending in 2024. 34 trending vulnerabilities affect Microsoft products . 17 of them are Elevation of Privilege vulnerabilities in the Windows kernel and standard components. 1 Remote Code Execution vulnerability in Windows Remote Desktop Licensing Service (( 2 trending Elevation of Privilege vulnerabilities affect Linux systems: one in nftables (( and the second in needrestart (( Other groups of vulnerabilities Phishing attacks: 19 Network security and entry points: 13 Virtual infrastructure and backups: 7 Software development: 6 Collaboration tools: 3 CMS WordPress plugins: 3 ( Article on the official website "" ( #TrendVulns #PositiveTechnologies #Barracuda #MOVEitTransfer #papercut #SugarCRM #Microsoft #Windows #RDLS #Linux #nftables #needrestart #Windows #Ghostscript #Outlook #Exchange #Roundcube #PaloAlto #Fortinet #Juniper #Ivanti #CheckPoint #Zyxel #VMware #Veeam #Acronis #GitLab #TeamCity #Jenkins #PHP #FluentBit #Struts #Atlassian #Confluence #XWiki #WordPress #LiteSpeedCache #TheEventsCalendar #HunkCompanion",2025-04-22 12:10:44.132670,https://t.me/avleonovcom/1502
CVE-2023-27350,1110203459,"I have finalized the list of trending vulnerabilities for 2024 according to Positive Technologies. Last year, 74 vulnerabilities were classified as trending . All trending vulnerabilities are found in Western commercial products and open source projects. This year, the vulnerabilities of domestic Russian products did not reach the level of criticality required to classify them as trending. For 55 of all trending vulnerabilities there are currently signs of exploitation in attacks, for 17 there are public exploits and for the remaining 2 there is only a possibility of future exploitation. Vulnerabilities were often added to trending ones before signs of exploitation in the wild appeared. For example, the remote code execution vulnerability in VMware vCenter (( was added to the list of trending vulnerabilities on September 20, 3 days after the vendor's security bulletin appeared. There were no signs of exploitation in the wild or public exploit for this vulnerability. Signs of exploitation appeared only 2 months later, on November 18. Most of the vulnerabilities in the trending list are of the following types: Remote Code or Command Execution and Elevation of Privilege . 4 vulnerabilities in Barracuda Email Security Gateway (( MOVEit Transfer (( papercut (( and SugarCRM (( were added in early January 2024. These vulnerabilities were massively exploited in the West in 2023, and attacks using these vulnerabilities could also tangentially affect those domestic Russian organizations where these products had not yet been taken out of service. The rest of the vulnerabilities became trending in 2024. 34 trending vulnerabilities affect Microsoft products . 17 of them are Elevation of Privilege vulnerabilities in the Windows kernel and standard components. 1 Remote Code Execution vulnerability in Windows Remote Desktop Licensing Service (( 2 trending Elevation of Privilege vulnerabilities affect Linux systems: one in nftables (( and the second in needrestart (( Other groups of vulnerabilities Phishing attacks: 19 Network security and entry points: 13 Virtual infrastructure and backups: 7 Software development: 6 Collaboration tools: 3 CMS WordPress plugins: 3 ( Article on the official website "" ( #TrendVulns #PositiveTechnologies #Barracuda #MOVEitTransfer #papercut #SugarCRM #Microsoft #Windows #RDLS #Linux #nftables #needrestart #Windows #Ghostscript #Outlook #Exchange #Roundcube #PaloAlto #Fortinet #Juniper #Ivanti #CheckPoint #Zyxel #VMware #Veeam #Acronis #GitLab #TeamCity #Jenkins #PHP #FluentBit #Struts #Atlassian #Confluence #XWiki #WordPress #LiteSpeedCache #TheEventsCalendar #HunkCompanion",2025-04-22 12:10:44.132683,https://t.me/avleonovcom/1502
CVE-2024-1086,1110203459,"I have finalized the list of trending vulnerabilities for 2024 according to Positive Technologies. Last year, 74 vulnerabilities were classified as trending . All trending vulnerabilities are found in Western commercial products and open source projects. This year, the vulnerabilities of domestic Russian products did not reach the level of criticality required to classify them as trending. For 55 of all trending vulnerabilities there are currently signs of exploitation in attacks, for 17 there are public exploits and for the remaining 2 there is only a possibility of future exploitation. Vulnerabilities were often added to trending ones before signs of exploitation in the wild appeared. For example, the remote code execution vulnerability in VMware vCenter (( was added to the list of trending vulnerabilities on September 20, 3 days after the vendor's security bulletin appeared. There were no signs of exploitation in the wild or public exploit for this vulnerability. Signs of exploitation appeared only 2 months later, on November 18. Most of the vulnerabilities in the trending list are of the following types: Remote Code or Command Execution and Elevation of Privilege . 4 vulnerabilities in Barracuda Email Security Gateway (( MOVEit Transfer (( papercut (( and SugarCRM (( were added in early January 2024. These vulnerabilities were massively exploited in the West in 2023, and attacks using these vulnerabilities could also tangentially affect those domestic Russian organizations where these products had not yet been taken out of service. The rest of the vulnerabilities became trending in 2024. 34 trending vulnerabilities affect Microsoft products . 17 of them are Elevation of Privilege vulnerabilities in the Windows kernel and standard components. 1 Remote Code Execution vulnerability in Windows Remote Desktop Licensing Service (( 2 trending Elevation of Privilege vulnerabilities affect Linux systems: one in nftables (( and the second in needrestart (( Other groups of vulnerabilities Phishing attacks: 19 Network security and entry points: 13 Virtual infrastructure and backups: 7 Software development: 6 Collaboration tools: 3 CMS WordPress plugins: 3 ( Article on the official website "" ( #TrendVulns #PositiveTechnologies #Barracuda #MOVEitTransfer #papercut #SugarCRM #Microsoft #Windows #RDLS #Linux #nftables #needrestart #Windows #Ghostscript #Outlook #Exchange #Roundcube #PaloAlto #Fortinet #Juniper #Ivanti #CheckPoint #Zyxel #VMware #Veeam #Acronis #GitLab #TeamCity #Jenkins #PHP #FluentBit #Struts #Atlassian #Confluence #XWiki #WordPress #LiteSpeedCache #TheEventsCalendar #HunkCompanion",2025-04-22 12:10:44.132714,https://t.me/avleonovcom/1502
CVE-2024-38812,1110203459,"I have finalized the list of trending vulnerabilities for 2024 according to Positive Technologies. Last year, 74 vulnerabilities were classified as trending . All trending vulnerabilities are found in Western commercial products and open source projects. This year, the vulnerabilities of domestic Russian products did not reach the level of criticality required to classify them as trending. For 55 of all trending vulnerabilities there are currently signs of exploitation in attacks, for 17 there are public exploits and for the remaining 2 there is only a possibility of future exploitation. Vulnerabilities were often added to trending ones before signs of exploitation in the wild appeared. For example, the remote code execution vulnerability in VMware vCenter (( was added to the list of trending vulnerabilities on September 20, 3 days after the vendor's security bulletin appeared. There were no signs of exploitation in the wild or public exploit for this vulnerability. Signs of exploitation appeared only 2 months later, on November 18. Most of the vulnerabilities in the trending list are of the following types: Remote Code or Command Execution and Elevation of Privilege . 4 vulnerabilities in Barracuda Email Security Gateway (( MOVEit Transfer (( papercut (( and SugarCRM (( were added in early January 2024. These vulnerabilities were massively exploited in the West in 2023, and attacks using these vulnerabilities could also tangentially affect those domestic Russian organizations where these products had not yet been taken out of service. The rest of the vulnerabilities became trending in 2024. 34 trending vulnerabilities affect Microsoft products . 17 of them are Elevation of Privilege vulnerabilities in the Windows kernel and standard components. 1 Remote Code Execution vulnerability in Windows Remote Desktop Licensing Service (( 2 trending Elevation of Privilege vulnerabilities affect Linux systems: one in nftables (( and the second in needrestart (( Other groups of vulnerabilities Phishing attacks: 19 Network security and entry points: 13 Virtual infrastructure and backups: 7 Software development: 6 Collaboration tools: 3 CMS WordPress plugins: 3 ( Article on the official website "" ( #TrendVulns #PositiveTechnologies #Barracuda #MOVEitTransfer #papercut #SugarCRM #Microsoft #Windows #RDLS #Linux #nftables #needrestart #Windows #Ghostscript #Outlook #Exchange #Roundcube #PaloAlto #Fortinet #Juniper #Ivanti #CheckPoint #Zyxel #VMware #Veeam #Acronis #GitLab #TeamCity #Jenkins #PHP #FluentBit #Struts #Atlassian #Confluence #XWiki #WordPress #LiteSpeedCache #TheEventsCalendar #HunkCompanion",2025-04-22 12:10:44.132725,https://t.me/avleonovcom/1502
CVE-2021-31315,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206047,https://t.me/avleonovcom/1500
CVE-2021-31322,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206102,https://t.me/avleonovcom/1500
CVE-2024-56337,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206114,https://t.me/avleonovcom/1500
CVE-2024-56337,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206124,https://t.me/avleonovcom/1500
CVE-2024-56431,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206132,https://t.me/avleonovcom/1500
CVE-2021-31319,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206149,https://t.me/avleonovcom/1500
CVE-2024-11477,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206158,https://t.me/avleonovcom/1500
CVE-2025-0291,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206168,https://t.me/avleonovcom/1500
CVE-2021-31320,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206175,https://t.me/avleonovcom/1500
CVE-2021-31318,1110203459,"January ( Out of 424 total vulnerabilities, 271 are in the Linux Kernel. None show signs of exploitation in the wild, but 9 have public exploits. RCE - Apache Tomcat . Based ( the vulnerability affects ""case-insensitive file systems"" like Windows or MacOS. However, Debian lists it as ( tomcat9 and tomcat10. Either this is about rare ( installations or there is an error in the description. RCE - Chromium . According to the FSTEC BDU, a public exploit exists. RCE - 7-Zip . What's in the public is not an exploit, but a write-up. Memory Corruption - Theora . It's not clear yet how to exploit this. Memory Corruption - Telegram . Ubuntu ( these vulnerabilities in the ( package. ( ( #LinuxPatchWednesday #Vulristics #Linux",2025-04-22 12:10:46.206185,https://t.me/avleonovcom/1500
CVE-2024-49138,1110203459,"The Elevation of Privilege - Windows Common Log File System Driver has become more critical. Just as I ( that nothing had been heard about this vulnerability for a month since it was first published in ( a public exploit for it appeared on January 15th. It was developed by Alessandro Iandoli from ( The source code and video demonstrating the exploit are available on GitHub: a local attacker runs an exe file in PowerShell and, after a second, becomes ""nt authority/system"". The researcher tested the exploit on Windows 11 23h2. He also promises to publish a blog post with a detailed analysis of the vulnerability. ( #CLFS #Windows #HNSecurity",2025-04-22 12:10:46.206488,https://t.me/avleonovcom/1499
CVE-2024-49138,1110203459,"What has become known about the Elevation of Privilege - Windows Common Log File System Driver vulnerability from the ( a month later? Almost nothing. This is a vulnerability in a standard Windows component, available in all versions ( Its description is typical for EoP in Windows: if successfully exploited, a local attacker can gain SYSTEM privileges. The cause of the vulnerability is ( Microsoft has labeled the vulnerability as being exploited in the wild, but has not provided information on where the vulnerability was being exploited or how widespread the attacks were. The vulnerability was reported by CrowdStrike's Advanced Research Team. But neither they nor other researchers have provided technical details yet. And there are no exploits yet either. So install the December Microsoft security updates and let's wait for news! ( ( #CLFS #Windows #CrowdStrike",2025-04-22 12:10:46.206752,https://t.me/avleonovcom/1498
CVE-2025-21380,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207056,https://t.me/avleonovcom/1497
CVE-2025-21295,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207068,https://t.me/avleonovcom/1497
CVE-2025-21311,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207076,https://t.me/avleonovcom/1497
CVE-2025-21308,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207084,https://t.me/avleonovcom/1497
CVE-2025-21287,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207091,https://t.me/avleonovcom/1497
CVE-2024-49147,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207100,https://t.me/avleonovcom/1497
CVE-2025-21275,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207108,https://t.me/avleonovcom/1497
CVE-2025-21298,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207115,https://t.me/avleonovcom/1497
CVE-2025-21292,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207125,https://t.me/avleonovcom/1497
CVE-2025-21334,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207132,https://t.me/avleonovcom/1497
CVE-2025-21365,1110203459,"January Microsoft Patch Tuesday. 170 CVEs, 10 of them were added since December MSPT. 3 exploited in the wild: EoP - Windows Hyper-V NT Kernel Integration VSP . No details yet. No vulnerabilities have public exploits. 5 have private ones: Security Feature Bypass - Microsoft Update Catalog , MapUrlToZone EoP - Windows Installer Auth. Bypass - Azure Notable among the rest: RCE - Windows OLE , Microsoft Office , Windows Remote Desktop Services , NEGOEX EoP - Windows NTLM V1 , Windows Search Service , Windows App Package Installer Spoofing - Windows Themes ( ( #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:46.207140,https://t.me/avleonovcom/1497
