id,created_at,cve,body
113868546792768210,2025-01-21T21:48:56.369Z,['CVE-2025-21524'],"CVE-2025-21524 - Oracle JD Edwards EnterpriseOne Tools HTTP Unauthenticated Remote Privilege Escalation January 21, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113868546710583802,2025-01-21T21:48:55.127Z,['CVE-2025-21516'],"CVE-2025-21516 - Oracle Customer Care HTTP Privileged Access Bypass January 21, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113868546656745677,2025-01-21T21:48:54.293Z,['CVE-2025-21515'],"CVE-2025-21515 - Oracle JD Edwards EnterpriseOne Tools Unauthenticated Remote Takeover Vulnerability January 21, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113868546574516226,2025-01-21T21:48:53.063Z,['CVE-2025-21506'],"CVE-2025-21506 - Oracle Project Foundation HTTP Unauthorized Access January 21, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113868311042121884,2025-01-21T20:48:59.100Z,['CVE-2025-24024'],"CVE-2025-24024 - Matrix Mjolnir Unrestricted Command Execution Vulnerability January 21, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113868074986294647,2025-01-21T19:48:57.187Z,['CVE-2024-54794'],"CVE-2024-54794 - SpagoBI Script Input Arbitrary Code Execution Vulnerability January 21, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113867839411058410,2025-01-21T18:49:02.579Z,['CVE-2025-23477'],"CVE-2025-23477 - Realty Workstation Missing Authorization Vulnerability January 21, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113867128694209668,2025-01-21T15:48:17.936Z,['CVE-2024-53829'],"CVE-2024-53829 - CodeChecker Cross-Site Request Forgery (CSRF) Vulnerability January 21, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113867128641644822,2025-01-21T15:48:17.100Z,['CVE-2025-23220'],"CVE-2025-23220 - WeGIA SQL Injection Vulnerability January 20, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113867128581650447,2025-01-21T15:48:16.184Z,['CVE-2025-23219'],"CVE-2025-23219 - WeGIA SQL Injection January 20, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113867128534299416,2025-01-21T15:48:15.470Z,['CVE-2025-23218'],"CVE-2025-23218 - WeGIA SQL Injection Vulnerability January 20, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894555001409,2025-01-21T14:48:45.222Z,['CVE-2025-22723'],"CVE-2025-22723 - UkrSolution Barcode Scanner with Inventory & Order Manager File Upload Vulnerability January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894508884572,2025-01-21T14:48:44.520Z,['CVE-2025-22716'],"CVE-2025-22716 - Taskbuilder SQL Injection January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894463220926,2025-01-21T14:48:43.824Z,['CVE-2025-22553'],"CVE-2025-22553 - Apache Multiple Carousel SQL Injection Vulnerability January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894418639307,2025-01-21T14:48:43.142Z,['CVE-2024-51919'],"CVE-2024-51919 - Fancy Product Designer Unrestricted File Upload Vulnerability January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894373113416,2025-01-21T14:48:42.445Z,['CVE-2024-51888'],"CVE-2024-51888 - ""Homey Login Register Privilege Escalation"" January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894329429326,2025-01-21T14:48:41.782Z,['CVE-2024-51818'],"CVE-2024-51818 - Fancy Product Designer SQL Injection January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894247536039,2025-01-21T14:48:40.536Z,['CVE-2024-49699'],"CVE-2024-49699 - Apache ARPrice Object Injection Vulnerability January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894181032190,2025-01-21T14:48:39.545Z,['CVE-2024-49688'],"CVE-2024-49688 - Apache ARPrice Java Object Injection Vulnerability January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894100054305,2025-01-21T14:48:38.333Z,['CVE-2024-49666'],"CVE-2024-49666 - ARPrice SQL Injection Vulnerability January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866894045598489,2025-01-21T14:48:37.448Z,['CVE-2024-49655'],"CVE-2024-49655 - ""Aricore Product ARPrice SQL Injection"" January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866893980975285,2025-01-21T14:48:36.461Z,['CVE-2024-49333'],"CVE-2024-49333 - NotFound Hero Mega Menu SQL Injection Vulnerability January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866893905606593,2025-01-21T14:48:35.313Z,['CVE-2024-49303'],"CVE-2024-49303 - Hero Mega Menu SQL Injection January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113866893861103376,2025-01-21T14:48:34.634Z,['CVE-2024-32555'],"CVE-2024-32555 - Easy Real Estate Privilege Escalation January 21, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113865950817703932,2025-01-21T10:48:44.990Z,['CVE-2024-10936'],"CVE-2024-10936 - WordPress String Locator PHP Object Injection Vulnerability January 21, 2025 at 09:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113863831673728131,2025-01-21T01:49:49.000Z,['CVE-2013-4786'],"For those of you contending with old HP/HPE iLO management consoles, some tools that might interest: <URL> <URL> <URL> /blob/master/firmware.conf And the work-around for old iLO2-era gear and the still-latent CVE-2013-4786: <URL> ocDisplay?docId=emr_na-c04197764 How to disable IPMI access from the management processor command menu: MP:CM> sa -lanipmi d ,hp ,hpe ,itanium ,ilo ,cve"
113861230929729163,2025-01-20T14:48:25.157Z,['CVE-2025-24337'],"CVE-2025-24337 - WriteFreely MySQL Config.ini Disclosure January 20, 2025 at 02:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113860303465407441,2025-01-20T10:51:36.000Z,"['CVE-2025-0590', 'CVE-2025-0590', 'CVE-2025-0590']","CVE-2025-0590 – Vulnerability in Carlcare (Mobile App) Information Disclosure CVE ID : CVE-2025-0590 Published : Jan. 20, 2025, 7:17 a.m. | 3 hours, 34 minutes ago Description : Improper permission settings for mobile applications (com.transsion.carlcare) may lead to information leakage risk. Severity: 0.0 | NA Visit the link for more details, such as CVSS details, affected products, timeline, and more… Go to Source"
113860303454347036,2025-01-20T10:51:36.000Z,"['CVE-2025-0586', 'CVE-2025-0586', 'cve-2025-0586', 'cve-2025-0586']","CVE-2025-0586 – Enrich Technology a+HRD Insecure Deserialization Vulnerability CVE ID : CVE-2025-0586 Published : Jan. 20, 2025, 3:15 a.m. | 7 hours, 36 minutes ago Description : The a+HRD from aEnrich Technology has an Insecure Deserialization vulnerability, allowing remote attackers with database modification privileges and regular system privileges to perform arbitrary code execution. Severity: 7.2 | HIGH Visit the link for more details, such as CVSS details, affected products, timeline, and more. Go to Source <URL> enrich-technology-ahrd-insecure-deserialization-vulnerability/4538/"
113860303447589225,2025-01-20T10:51:35.000Z,"['CVE-2025-0585', 'CVE-2025-0585', 'cve-2025-0585', 'cve-2025-0585']","CVE-2025-0585 – aEnrich Technology a+HRD SQL Injection CVE ID : CVE-2025-0585 Published : Jan. 20, 2025, 3:15 a.m. | 7 hours, 36 minutes ago Description : The a+HRD from aEnrich Technology has a SQL Injection vulnerability, allowing unauthenticated remote attackers to inject arbitrary SQL commands to read, modify, and delete database contents. Severity: 9.8 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more. Go to Source <URL> aenrich-technology-ahrd-sql-injection/4537/"
113858635461758662,2025-01-20T03:48:21.468Z,['CVE-2025-0585'],"CVE-2025-0585 - aEnrich Technology a+HRD SQL Injection January 20, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113855951100026421,2025-01-19T16:25:29.000Z,"['CVE-2024-41783', 'CVE-2024-41783', 'cve-2024-41783', 'cve-2024-41783']","CVE-2024-41783 – IBM Sterling Secure Proxy OS Command Injection Vulnerability CVE ID : CVE-2024-41783 Published : Jan. 19, 2025, 3:15 p.m. | 1 hour, 10 minutes ago Description : IBM Sterling Secure Proxy 6.0.0.0, 6.0.0.1, 6.0.0.2, 6.0.0.3, 6.1.0.0, and 6.2.0.0 could allow a privileged user to inject commands into the underlying operating system due to improper validation of a specified type of input. Severity: 9.1 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more. Go to Source <URL> -ibm-sterling-secure-proxy-os-command-injection-vulnerability/4481/"
113855951087488008,2025-01-19T16:25:29.000Z,"['CVE-2024-38337', 'CVE-2024-38337', 'cve-2024-38337', 'cve-2024-38337']","CVE-2024-38337 – IBM Sterling Secure Proxy Information Disclosure Vulnerability CVE ID : CVE-2024-38337 Published : Jan. 19, 2025, 3:15 p.m. | 1 hour, 10 minutes ago Description : IBM Sterling Secure Proxy 6.0.0.0, 6.0.0.1, 6.0.0.2, 6.0.0.3, 6.1.0.0, and 6.2.0.0 could allow an unauthorized attacker to retrieve or alter sensitive information contents due to incorrect permission assignments. Severity: 9.1 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more. Go to Source <URL> -ibm-sterling-secure-proxy-information-disclosure-vulnerability/4480/"
113855951042676644,2025-01-19T16:25:28.000Z,"['CVE-2025-0566', 'CVE-2025-0566', 'cve-2025-0566', 'cve-2025-0566']","CVE-2025-0566 – Tenda AC15 Stack-Based Buffer Overflow Vulnerability CVE ID : CVE-2025-0566 Published : Jan. 19, 2025, 7:15 a.m. | 9 hours, 10 minutes ago Description : A vulnerability classified as critical has been found in Tenda AC15 15.13.07.13. This affects the function formSetDevNetName of the file /goform/SetDevNetName. The manipulation of the argument mac leads to stack-based buffer overflow. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. Severity: 8.8 | HIGH Visit the link for […] <URL> tenda-ac15-stack-based-buffer-overflow-vulnerability/4479/"
113855805881284829,2025-01-19T15:48:45.490Z,['CVE-2024-41783'],"CVE-2024-41783 - IBM Sterling Secure Proxy OS Command Injection Vulnerability January 19, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113855805707965625,2025-01-19T15:48:42.843Z,['CVE-2024-38337'],"CVE-2024-38337 - IBM Sterling Secure Proxy Information Disclosure Vulnerability January 19, 2025 at 03:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113853917152538413,2025-01-19T07:48:25.795Z,['CVE-2025-0566'],"CVE-2025-0566 - Tenda AC15 Stack-Based Buffer Overflow Vulnerability January 19, 2025 at 07:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113850379047664974,2025-01-18T16:48:38.581Z,['CVE-2024-47113'],"CVE-2024-47113 - IBM ICP Voice Gateway XML Injection January 18, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113848726407319440,2025-01-18T09:48:21.288Z,['CVE-2024-13375'],"CVE-2024-13375 - ""Adifier System WordPress Plugin Authentication Bypass"" January 18, 2025 at 09:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113846839254614017,2025-01-18T01:48:25.621Z,['CVE-2025-23209'],"CVE-2025-23209 - Craft CMS Remote Code Execution Vulnerability January 18, 2025 at 01:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113846603482513460,2025-01-18T00:48:28.027Z,['CVE-2023-50739'],"CVE-2023-50739 - Lexmark IPP Buffer Overflow Vulnerability January 18, 2025 at 12:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113845895479022844,2025-01-17T21:48:24.750Z,['CVE-2024-57030'],"CVE-2024-57030 - Wegia XSS in Documentos Funcionario January 17, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113845187088378771,2025-01-17T18:48:15.568Z,['CVE-2024-12757'],"CVE-2024-12757 - Nedap Librix Ecoreader Authenticated Remote Code Execution January 17, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113845187028402266,2025-01-17T18:48:14.654Z,['CVE-2024-57579'],"CVE-2024-57579 - Tenda AC18 Stack Overflow Vulnerability January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113845186974540502,2025-01-17T18:48:13.833Z,['CVE-2024-57768'],"CVE-2024-57768 - JFinalOA SQL Injection Vulnerability January 16, 2025 at 06:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113844953083452356,2025-01-17T17:48:44.940Z,['CVE-2024-57582'],"CVE-2024-57582 - Tenda AC18 Stack Overflow in formSetPPTPServer January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113844953037832474,2025-01-17T17:48:44.239Z,['CVE-2024-57581'],"CVE-2024-57581 - Tenda AC18 Firewall Stack Buffer Overflow Vulnerability January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113844952977214745,2025-01-17T17:48:43.321Z,['CVE-2024-57580'],"CVE-2024-57580 - Tenda AC18 Stack Overflow in formSetDeviceName January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113843536835559621,2025-01-17T11:48:34.721Z,['CVE-2024-12142'],"CVE-2024-12142 - Apache HTTP Server Information Disclosure and Modification Vulnerability January 17, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113843536763361168,2025-01-17T11:48:33.604Z,['CVE-2024-10497'],"CVE-2024-10497 - Apache Device Authorization Bypass Vulnerability January 17, 2025 at 11:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113842192549995173,2025-01-17T06:01:07.000Z,"['CVE-2025-0471', 'CVE-2025-0471', 'cve-2025-0471', 'cve-2025-0471']","CVE-2025-0471 – Apache PMB Arbitary File Upload Vulnerability CVE ID : CVE-2025-0471 Published : Jan. 16, 2025, 1:15 p.m. | 16 hours, 45 minutes ago Description : Unrestricted file upload vulnerability in the PMB platform, affecting versions 4.0.10 and above. This vulnerability could allow an attacker to upload a file to gain remote access to the machine, being able to access, modify and execute commands freely. Severity: 9.9 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more. Go to Source <URL> apache-pmb-arbitary-file-upload-vulnerability/4265/"
113842192535965414,2025-01-17T06:01:06.000Z,"['CVE-2025-22916', 'CVE-2025-22916', 'CVE-2025-22916']","CVE-2025-22916 – RE11S Stack Overflow Vulnerability CVE ID : CVE-2025-22916 Published : Jan. 16, 2025, 3:15 a.m. | 1 day, 2 hours ago Description : RE11S v1.11 was discovered to contain a stack overflow via the pppUserName parameter in the formPPPoESetup function. Severity: 9.8 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more… Go to Source"
113842192519271058,2025-01-17T06:01:06.000Z,"['CVE-2025-22913', 'CVE-2025-22913', 'CVE-2025-22913']","CVE-2025-22913 – RE11S Stack Overflow Vulnerability CVE ID : CVE-2025-22913 Published : Jan. 16, 2025, 3:15 a.m. | 1 day, 2 hours ago Description : RE11S v1.11 was discovered to contain a stack overflow via the rootAPmac parameter in the formStaDrvSetup function. Severity: 9.8 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more… Go to Source"
113842192504762848,2025-01-17T06:01:05.000Z,"['CVE-2025-22912', 'CVE-2025-22912', 'CVE-2025-22912']","CVE-2025-22912 – Reolink CMD Injection Vulnerability CVE ID : CVE-2025-22912 Published : Jan. 16, 2025, 3:15 a.m. | 1 day, 2 hours ago Description : RE11S v1.11 was discovered to contain a command injection vulnerability via the component /goform/formAccept. Severity: 9.8 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more… Go to Source"
113842192487518234,2025-01-17T06:01:04.000Z,"['CVE-2025-22907', 'CVE-2025-22907', 'CVE-2025-22907']","CVE-2025-22907 – Citrix RE11S Stack Overflow Vulnerability CVE ID : CVE-2025-22907 Published : Jan. 16, 2025, 3:15 a.m. | 1 day, 2 hours ago Description : RE11S v1.11 was discovered to contain a stack overflow via the selSSID parameter in the formWlSiteSurvey function. Severity: 9.8 | CRITICAL Visit the link for more details, such as CVSS details, affected products, timeline, and more… Go to Source"
113841668812312862,2025-01-17T03:53:29.000Z,"['cve-2024-7344', 'cve-2024-7344']","ESETresearch discovered and reported to @ certcc a vulnerability that allows bypassing UEFI Secure Boot on most UEFI-based systems. This vulnerability, ,CVE -2024-7344, was found by @ smolar_m in a UEFI app signed by Microsoft’s 3rd-party UEFI certificate. The vulnerability is caused by the use of an unsafe PE/COFF-loading mechanism, lacking any Secure Boot-related checks, which allows loading arbitrary (even unsigned) UEFI applications. We reported our findings to CERT/CC in June 2024, who successfully contacted the affected vendors. The issue has now been fixed in these vendors’ products and the old, vulnerable binaries were revoked by Microsoft in the January 14th Patch Tuesday update. Instructions to check whether you’re affected by this vulnerability and to verify that the necessary revocations have been installed on your system can be found in our blogpost: welivesecurity.com/en/eset-res earch/under-cloak-uefi-secure-boot-introducing-CVE-2024-7344/"
113840235016825074,2025-01-16T21:48:52.953Z,['CVE-2025-23922'],"CVE-2025-23922 - iSpring Embedder CSRF Vulnerability - Web Shell Upload January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113840234968757443,2025-01-16T21:48:52.227Z,['CVE-2025-23913'],"CVE-2025-23913 - WordPress Google Map Professional SQL Injection January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113840234912991444,2025-01-16T21:48:51.366Z,['CVE-2025-23912'],"CVE-2025-23912 - Typomedia Foundation WordPress Custom Sidebar SQL Injection January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113840234852445732,2025-01-16T21:48:50.448Z,['CVE-2025-23911'],"CVE-2025-23911 - Solidres SQL Injection Vulnerability January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113840234809049451,2025-01-16T21:48:49.780Z,['CVE-2025-23797'],"CVE-2025-23797 - Mike Selander WP Options Editor CSRF Privilege Escalation January 16, 2025 at 09:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113840234754788636,2025-01-16T21:48:48.956Z,['CVE-2024-57726'],"CVE-2024-57726 - SimpleHelp Remote Support Privilege Escalation Vulnerability January 15, 2025 at 11:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839999264569974,2025-01-16T20:48:55.659Z,['CVE-2025-23532'],"CVE-2025-23532 - MyAnime Widget CSRF Privilege Escalation January 16, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839999202514556,2025-01-16T20:48:54.714Z,['CVE-2025-23530'],"CVE-2025-23530 - Social Ink Custom Post Type Lockdown CSRF Privilege Escalation January 16, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839999140468940,2025-01-16T20:48:53.766Z,['CVE-2025-23528'],"CVE-2025-23528 - DD Roles Privilege Escalation perms Vulnerability January 16, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839999099780527,2025-01-16T20:48:53.148Z,['CVE-2024-55954'],"CVE-2024-55954 - OpenObserve Root User Privilege Escalation Vulnerability January 16, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839999054841894,2025-01-16T20:48:52.457Z,['CVE-2024-57684'],"CVE-2024-57684 - D-Link DMZ Service Access Control Bypassomaly January 16, 2025 at 07:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839291442592456,2025-01-16T17:48:55.162Z,['CVE-2024-40771'],"CVE-2024-40771 - Apple Kernel Arbitrary Code Execution January 15, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839056495457640,2025-01-16T16:49:10.180Z,['CVE-2024-57022'],"CVE-2024-57022 - TOTOLINK X5000R OS Command Injection Vulnerability January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839056420933335,2025-01-16T16:49:09.160Z,['CVE-2024-57021'],"CVE-2024-57021 - TOTOLINK X5000R Router OS Command Injection Vulnerability January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839056364455762,2025-01-16T16:49:08.145Z,['CVE-2024-57020'],"CVE-2024-57020 - TOTOLINK X5000R Wireless Router Command Injection January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839056303799373,2025-01-16T16:49:07.219Z,['CVE-2024-57019'],"CVE-2024-57019 - TOTOLINK X5000R OS Command Injection Vulnerability January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839056252478093,2025-01-16T16:49:06.436Z,['CVE-2024-57018'],"CVE-2024-57018 - TOTOLINK X5000R OS Command Injection Vulnerability January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839056184176151,2025-01-16T16:49:05.394Z,['CVE-2024-57017'],"CVE-2024-57017 - TOTOLINK X5000R OS Command Injection Vulnerability January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113839056111669540,2025-01-16T16:49:04.298Z,['CVE-2025-22968'],"CVE-2025-22968 - D-Link DWR-M972V Remote SSH Command Injection January 15, 2025 at 04:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838818395984515,2025-01-16T15:48:37.040Z,['CVE-2025-22916'],"CVE-2025-22916 - RE11S Stack Overflow Vulnerability January 16, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838818339148642,2025-01-16T15:48:36.173Z,['CVE-2025-22913'],"CVE-2025-22913 - RE11S Stack Overflow Vulnerability January 16, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838818272713395,2025-01-16T15:48:35.168Z,['CVE-2025-22912'],"CVE-2025-22912 - Reolink CMD Injection Vulnerability January 16, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838818205014386,2025-01-16T15:48:34.118Z,['CVE-2025-22907'],"CVE-2025-22907 - Citrix RE11S Stack Overflow Vulnerability January 16, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838818158151688,2025-01-16T15:48:33.408Z,['CVE-2025-22906'],"CVE-2025-22906 - RE11S Command Injection Vulnerability January 16, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838818100023002,2025-01-16T15:48:32.541Z,['CVE-2025-22905'],"CVE-2025-22905 - RE11S Command Injection Vulnerability January 16, 2025 at 03:15AM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838818023702964,2025-01-16T15:48:31.361Z,['CVE-2024-44136'],"CVE-2024-44136 - Apple iOS Stolen Device Protection Bypass Vulnerability January 15, 2025 at 08:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838817963443986,2025-01-16T15:48:30.438Z,['CVE-2024-57016'],"CVE-2024-57016 - TOTOLINK X5000R OS Command Injection January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838817896358460,2025-01-16T15:48:29.435Z,['CVE-2024-57015'],"CVE-2024-57015 - TOTOLINK X5000R Remote Command Injection Vulnerability January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
113838817832041380,2025-01-16T15:48:28.429Z,['CVE-2024-57014'],"CVE-2024-57014 - TOTOLINK X5000R Unauthenticated OS Command Injection Vulnerability January 15, 2025 at 05:15PM <URL> ,CVE ,IOC ,CTI ,ThreatIntelligence ,ThreatIntel ,Cybersecurity ,Recon"
